year,id,ext,den,cal,Reef
1974,MYR26B,1.4220,1.4350,2.0410,MYR
1975,MYR26B,1.1430,1.4640,1.6730,MYR
1976,MYR26B,1.4990,1.5000,2.2480,MYR
1977,MYR26B,1.0410,1.5220,1.5850,MYR
1978,MYR26B,1.3547,1.5400,2.0862,MYR
1979,MYR26B,1.1180,1.4670,1.6390,MYR
1980,MYR26B,1.1940,1.4330,1.7110,MYR
1981,MYR26B,1.3720,1.4010,1.9220,MYR
1982,MYR26B,1.1940,1.4050,1.6780,MYR
1983,MYR26B,1.2190,1.3660,1.6660,MYR
1984,MYR26B,1.0410,1.3970,1.4540,MYR
1985,MYR26B,1.0160,1.4520,1.4750,MYR
1986,MYR26B,0.9140,1.4650,1.3390,MYR
1987,MYR26B,0.9400,1.4930,1.4040,MYR
1988,MYR26B,0.9650,1.5420,1.4880,MYR
1989,MYR26B,0.7370,1.4650,1.0790,MYR
1990,MYR26B,1.0410,1.3870,1.4450,MYR
1991,MYR26B,0.7870,1.3990,1.1020,MYR
1992,MYR26B,1.4220,1.4260,2.0280,MYR
1993,MYR26B,0.9140,1.4160,1.2940,MYR
1994,MYR26B,0.7110,1.3750,0.9780,MYR
1995,MYR26B,1.3210,1.3930,1.8400,MYR
1996,MYR26B,0.5840,1.3150,0.7680,MYR
1997,MYR26B,1.7780,1.2740,2.2640,MYR
1998,MYR26B,1.2190,1.2680,1.5450,MYR
1999,MYR26B,1.2450,1.3140,1.6360,MYR
2000,MYR26B,1.4730,1.3670,2.0140,MYR
2001,MYR26B,1.3210,1.3340,1.7620,MYR
2002,MYR26B,1.0160,1.3360,1.3570,MYR
2003,MYR26B,1.0920,1.3280,1.4510,MYR
1964,MYR27A,1.2450,1.3750,1.7110,MYR
1965,MYR27A,1.1940,1.4280,1.7050,MYR
1966,MYR27A,1.0160,1.3510,1.3720,MYR
1967,MYR27A,1.1180,1.3360,1.4930,MYR
1968,MYR27A,1.1680,1.3240,1.5470,MYR
1969,MYR27A,1.4480,1.3670,1.9790,MYR
1970,MYR27A,1.0410,1.3680,1.4250,MYR
1971,MYR27A,1.2450,1.3350,1.6620,MYR
1972,MYR27A,1.1430,1.3340,1.5250,MYR
1973,MYR27A,1.2190,1.3090,1.5960,MYR
1974,MYR27A,1.3970,1.3160,1.8380,MYR
1975,MYR27A,1.3720,1.3040,1.7890,MYR
1976,MYR27A,1.5833,1.2900,2.0425,MYR
1977,MYR27A,1.5240,1.4170,2.1600,MYR
1978,MYR27A,1.2450,1.4650,1.8240,MYR
1979,MYR27A,1.0670,1.4810,1.5800,MYR
1980,MYR27A,0.9910,1.4790,1.4650,MYR
1981,MYR27A,1.3460,1.4780,1.9900,MYR
1982,MYR27A,1.2450,1.3230,1.6470,MYR
1983,MYR27A,1.6510,1.2900,2.1300,MYR
1984,MYR27A,1.5240,1.3540,2.0630,MYR
1985,MYR27A,1.6760,1.3780,2.3100,MYR
1986,MYR27A,1.2700,1.3660,1.7340,MYR
1987,MYR27A,1.4480,1.3630,1.9730,MYR
1988,MYR27A,1.1180,1.3550,1.5150,MYR
1989,MYR27A,1.1180,1.3330,1.4900,MYR
1990,MYR27A,1.1180,1.3370,1.4950,MYR
1991,MYR27A,0.8640,1.3490,1.1650,MYR
1992,MYR27A,1.0670,1.3250,1.4140,MYR
1993,MYR27A,1.1180,1.3390,1.4970,MYR
1994,MYR27A,1.2450,1.3640,1.6970,MYR
1995,MYR27A,1.0410,1.3700,1.4260,MYR
1996,MYR27A,1.3460,1.3050,1.7570,MYR
1997,MYR27A,1.0670,1.2830,1.3690,MYR
1998,MYR27A,1.4730,1.2350,1.8190,MYR
1999,MYR27A,1.3720,1.2530,1.7180,MYR
2000,MYR27A,1.7780,1.3420,2.3860,MYR
2001,MYR27A,1.6000,1.3090,2.0950,MYR
2002,MYR27A,1.5750,1.2590,1.9830,MYR
2003,MYR27A,1.5240,1.2240,1.8650,MYR
1977,MYR27B,0.9650,1.3760,1.3280,MYR
1978,MYR27B,1.0920,1.2880,1.4070,MYR
1979,MYR27B,1.2950,1.2880,1.6690,MYR
1980,MYR27B,1.0670,1.3170,1.4050,MYR
1981,MYR27B,0.8380,1.2370,1.0370,MYR
1982,MYR27B,0.9208,1.2020,1.1068,MYR
1983,MYR27B,1.0035,1.2140,1.2182,MYR
1984,MYR27B,0.9400,1.2620,1.1860,MYR
1985,MYR27B,1.3210,1.2670,1.6740,MYR
1986,MYR27B,1.1430,1.2390,1.4160,MYR
1987,MYR27B,0.7370,1.2560,0.9250,MYR
1988,MYR27B,1.2190,1.2860,1.5680,MYR
1989,MYR27B,1.3460,1.2980,1.7480,MYR
1990,MYR27B,0.9400,1.2930,1.2150,MYR
1991,MYR27B,1.1430,1.3070,1.4940,MYR
1992,MYR27B,1.6000,1.3350,2.1360,MYR
1993,MYR27B,1.2700,1.3680,1.7370,MYR
1994,MYR27B,1.2700,1.3550,1.7210,MYR
1995,MYR27B,1.1680,1.3450,1.5720,MYR
1996,MYR27B,1.4220,1.3060,1.8570,MYR
1997,MYR27B,1.2190,1.2960,1.5800,MYR
1998,MYR27B,1.4480,1.2760,1.8470,MYR
1999,MYR27B,1.2190,1.2690,1.5470,MYR
2000,MYR27B,1.0410,1.2940,1.3480,MYR
2001,MYR27B,1.3720,1.3050,1.7900,MYR
2002,MYR27B,1.3970,1.2930,1.8060,MYR
2003,MYR27B,0.9650,1.2790,1.2340,MYR
1964,MYR29A,1.3715,1.1980,1.6431,MYR
1965,MYR29A,1.0160,1.1490,1.1680,MYR
1966,MYR29A,0.9140,1.1610,1.0610,MYR
1967,MYR29A,1.1680,1.1330,1.3240,MYR
1968,MYR29A,1.2450,1.1170,1.3900,MYR
1969,MYR29A,1.0920,1.1450,1.2510,MYR
1970,MYR29A,1.1680,1.1050,1.2910,MYR
1971,MYR29A,1.2190,1.0800,1.3170,MYR
1972,MYR29A,1.1180,1.1350,1.2690,MYR
1973,MYR29A,1.2190,1.1480,1.4000,MYR
1974,MYR29A,1.4220,1.1820,1.6820,MYR
1975,MYR29A,1.3970,1.2340,1.7240,MYR
1976,MYR29A,1.5240,1.1870,1.8080,MYR
1977,MYR29A,1.2450,1.2070,1.5030,MYR
1978,MYR29A,0.8130,1.1270,0.9160,MYR
1979,MYR29A,1.1940,1.1350,1.3550,MYR
1980,MYR29A,1.1680,1.1630,1.3580,MYR
1981,MYR29A,1.3970,1.2490,1.7450,MYR
1982,MYR29A,0.8380,1.2930,1.0840,MYR
1983,MYR29A,1.2950,1.3010,1.6860,MYR
1984,MYR29A,0.9650,1.3810,1.3320,MYR
1985,MYR29A,1.3720,1.5520,2.1290,MYR
1986,MYR29A,1.0160,1.4550,1.4790,MYR
1987,MYR29A,0.9650,1.2920,1.2470,MYR
1988,MYR29A,1.1180,1.2360,1.3820,MYR
1989,MYR29A,1.5750,1.1990,1.8880,MYR
1990,MYR29A,1.4220,1.2150,1.7280,MYR
1991,MYR29A,1.0920,1.1410,1.2470,MYR
1992,MYR29A,1.2450,1.0800,1.3440,MYR
1993,MYR29A,1.3460,1.1420,1.5380,MYR
1994,MYR29A,1.3210,1.1530,1.5230,MYR
1995,MYR29A,1.3148,1.0900,1.4331,MYR
1996,MYR29A,1.3085,1.1170,1.4616,MYR
1997,MYR29A,1.2950,1.2320,1.5950,MYR
1998,MYR29A,1.3210,1.3260,1.7520,MYR
1999,MYR29A,1.3210,1.3960,1.8440,MYR
2000,MYR29A,1.2700,1.4560,1.8491,MYR
2001,MYR29A,1.2445,1.5370,1.9128,MYR
2002,MYR29A,1.2190,1.6190,1.9740,MYR
2003,MYR29A,0.9780,1.5100,1.4768,MYR
1972,MYR29B,1.4730,1.4780,2.1771,MYR
1973,MYR29B,1.0160,1.5430,1.5670,MYR
1974,MYR29B,1.5750,1.5910,2.5050,MYR
1975,MYR29B,1.0920,1.5970,1.7440,MYR
1976,MYR29B,1.3970,1.5860,2.2150,MYR
1977,MYR29B,1.2190,1.5240,1.8580,MYR
1978,MYR29B,1.1940,1.3980,1.6690,MYR
1979,MYR29B,1.2955,1.3670,1.7709,MYR
1980,MYR29B,1.3970,1.4630,2.0438,MYR
1981,MYR29B,1.5750,1.5390,2.4230,MYR
1982,MYR29B,1.3210,1.6530,2.1830,MYR
1983,MYR29B,0.8890,1.6230,1.4430,MYR
1984,MYR29B,1.1940,1.6130,1.9250,MYR
1985,MYR29B,1.4220,1.5970,2.2710,MYR
1986,MYR29B,0.8890,1.5530,1.3800,MYR
1987,MYR29B,0.8380,1.5630,1.3100,MYR
1988,MYR29B,0.6600,1.5190,1.0030,MYR
1989,MYR29B,1.1940,1.4700,1.7550,MYR
1990,MYR29B,1.1180,1.4370,1.6060,MYR
1991,MYR29B,1.1940,1.3890,1.6580,MYR
1992,MYR29B,1.1940,1.2880,1.5380,MYR
1993,MYR29B,1.3970,1.2960,1.8110,MYR
1994,MYR29B,1.2190,1.2220,1.4900,MYR
1995,MYR29B,0.8890,1.2440,1.1060,MYR
1996,MYR29B,1.3720,1.2060,1.6540,MYR
1997,MYR29B,1.6000,1.1380,1.8200,MYR
1998,MYR29B,0.8890,1.1710,1.0410,MYR
1999,MYR29B,1.3970,1.3280,1.8550,MYR
2000,MYR29B,1.7113,1.4270,2.4420,MYR
2001,MYR29B,1.6510,1.4720,2.4310,MYR
2002,MYR29B,1.2950,1.4460,1.8730,MYR
2003,MYR29B,1.1430,1.4440,1.6500,MYR
2004,MYR29B,0.7110,1.4360,1.0220,MYR
1973,MYR30A,1.6000,1.2440,1.9910,MYR
1974,MYR30A,1.6510,1.2460,2.0570,MYR
1975,MYR30A,1.6760,1.2110,2.0300,MYR
1976,MYR30A,1.4730,1.2380,1.8230,MYR
1977,MYR30A,1.8540,1.2130,2.2490,MYR
1978,MYR30A,1.7020,1.2510,2.1290,MYR
1979,MYR30A,1.0410,1.3120,1.3660,MYR
1980,MYR30A,1.6760,1.3910,2.3320,MYR
1981,MYR30A,1.6510,1.4120,2.3320,MYR
1982,MYR30A,1.5750,1.3560,2.1360,MYR
1983,MYR30A,1.4860,1.2640,1.8783,MYR
1984,MYR30A,1.6700,1.2100,2.0207,MYR
1985,MYR30A,1.8540,1.3020,2.4150,MYR
1986,MYR30A,1.4220,1.2400,1.7640,MYR
1987,MYR30A,1.4220,1.2910,1.8360,MYR
1988,MYR30A,1.3460,1.3050,1.7570,MYR
1989,MYR30A,1.1680,1.2290,1.4360,MYR
1990,MYR30A,1.9560,1.1490,2.2470,MYR
1991,MYR30A,1.6000,1.1510,1.8420,MYR
1992,MYR30A,1.3460,1.2410,1.6710,MYR
1993,MYR30A,1.4220,1.3110,1.8640,MYR
1994,MYR30A,1.7780,1.3090,2.3280,MYR
1995,MYR30A,1.4563,1.2530,1.8247,MYR
1996,MYR30A,1.7780,1.2680,2.2550,MYR
1997,MYR30A,1.9300,1.2000,2.3160,MYR
1998,MYR30A,1.0920,1.1530,1.2590,MYR
1999,MYR30A,1.4220,1.1620,1.6530,MYR
2000,MYR30A,1.4220,1.1870,1.6890,MYR
2001,MYR30A,2.1080,1.1860,2.5000,MYR
2002,MYR30A,1.5490,1.1960,1.8530,MYR
2003,MYR30A,1.0160,1.1070,1.1240,MYR
1969,MYR30B,1.2450,1.2740,1.5860,MYR
1970,MYR30B,1.3460,1.2190,1.6410,MYR
1971,MYR30B,1.6260,1.1640,1.8930,MYR
1972,MYR30B,1.3970,1.1470,1.6020,MYR
1973,MYR30B,0.9140,1.1970,1.0940,MYR
1974,MYR30B,1.6260,1.2520,2.0360,MYR
1975,MYR30B,2.1590,1.2060,2.6040,MYR
1976,MYR30B,1.5240,1.2710,1.9380,MYR
1977,MYR30B,1.5240,1.3000,1.9820,MYR
1978,MYR30B,1.1180,1.2850,1.4360,MYR
1979,MYR30B,1.8030,1.3870,2.5020,MYR
1980,MYR30B,0.9650,1.3500,1.3030,MYR
1981,MYR30B,2.0830,1.4040,2.9250,MYR
1982,MYR30B,1.2450,1.4230,1.7710,MYR
1983,MYR30B,1.2190,1.3760,1.6770,MYR
1984,MYR30B,1.1940,1.3600,1.6240,MYR
1985,MYR30B,1.8540,1.4150,2.6240,MYR
1986,MYR30B,1.4990,1.3960,2.0920,MYR
1987,MYR30B,1.4730,1.3910,2.0490,MYR
1988,MYR30B,1.0670,1.3500,1.4400,MYR
1989,MYR30B,1.8290,1.2670,2.3180,MYR
1990,MYR30B,1.0160,1.2100,1.2290,MYR
1991,MYR30B,1.8540,1.1950,2.2150,MYR
1992,MYR30B,0.9140,1.1450,1.0470,MYR
1993,MYR30B,1.3720,1.1500,1.5770,MYR
1994,MYR30B,1.2450,1.2190,1.5170,MYR
1995,MYR30B,1.8540,1.3020,2.4130,MYR
1996,MYR30B,2.0490,1.3700,2.8071,MYR
1997,MYR30B,1.9560,1.2910,2.5250,MYR
1998,MYR30B,0.9650,1.2100,1.1680,MYR
1999,MYR30B,2.1340,1.1290,2.4090,MYR
2000,MYR30B,1.5490,1.2000,1.8590,MYR
2001,MYR30B,1.2190,1.3040,1.5890,MYR
2002,MYR30B,1.4730,1.3040,1.9210,MYR
2003,MYR30B,1.4730,1.4480,2.1330,MYR
1972,MYR31A,0.9650,1.1810,1.1400,MYR
1973,MYR31A,2.0830,1.2010,2.5010,MYR
1974,MYR31A,2.2610,1.1960,2.7030,MYR
1975,MYR31A,1.9220,1.1920,2.2910,MYR
1976,MYR31A,1.0670,1.2590,1.3440,MYR
1977,MYR31A,1.8030,1.2650,2.2810,MYR
1978,MYR31A,1.8290,1.3090,2.3950,MYR
1979,MYR31A,1.3210,1.2800,1.6900,MYR
1980,MYR31A,1.4220,1.2050,1.7140,MYR
1981,MYR31A,1.2950,1.2440,1.6120,MYR
1982,MYR31A,0.7370,1.2790,0.9420,MYR
1983,MYR31A,1.1940,1.2980,1.5490,MYR
1984,MYR31A,1.2450,1.2590,1.5660,MYR
1985,MYR31A,1.9300,1.1950,2.3070,MYR
1986,MYR31A,1.3970,1.0980,1.5330,MYR
1987,MYR31A,1.0410,1.1690,1.2170,MYR
1988,MYR31A,1.7270,1.1400,1.9690,MYR
1989,MYR31A,1.7270,1.0880,1.8790,MYR
1990,MYR31A,1.8290,1.0650,1.9470,MYR
1991,MYR31A,1.1680,1.1030,1.2890,MYR
1992,MYR31A,1.4220,1.1060,1.5730,MYR
1993,MYR31A,1.4990,1.1610,1.7390,MYR
1994,MYR31A,0.7620,1.1750,0.8950,MYR
1995,MYR31A,1.2190,1.2070,1.4720,MYR
1996,MYR31A,1.8030,1.2330,2.2240,MYR
1997,MYR31A,1.3460,1.2580,1.6940,MYR
1998,MYR31A,0.9140,1.2350,1.1290,MYR
1999,MYR31A,1.2190,1.1470,1.3980,MYR
2000,MYR31A,0.8380,1.1150,0.9350,MYR
2001,MYR31A,0.7110,1.0860,0.7720,MYR
2002,MYR31A,1.4990,1.1420,1.7120,MYR
2003,MYR31A,2.0320,1.3690,2.7820,MYR
1974,MYR31B,1.3210,1.2120,1.6000,MYR
1975,MYR31B,1.8800,1.2300,2.3120,MYR
1976,MYR31B,2.1340,1.2620,2.6930,MYR
1977,MYR31B,1.2190,1.2690,1.5470,MYR
1978,MYR31B,1.8030,1.2590,2.2700,MYR
1979,MYR31B,1.4220,1.2910,1.8360,MYR
1980,MYR31B,1.6000,1.3330,2.1320,MYR
1981,MYR31B,1.5490,1.3630,2.1120,MYR
1982,MYR31B,1.9300,1.3310,2.5690,MYR
1983,MYR31B,1.6260,1.3180,2.1420,MYR
1984,MYR31B,1.3970,1.3270,1.8540,MYR
1985,MYR31B,1.0670,1.3670,1.4580,MYR
1986,MYR31B,1.3460,1.3650,1.8380,MYR
1987,MYR31B,2.1340,1.3410,2.8600,MYR
1988,MYR31B,1.5490,1.3910,2.1550,MYR
1989,MYR31B,1.5490,1.2970,2.0090,MYR
1990,MYR31B,1.4990,1.1560,1.7330,MYR
1991,MYR31B,1.6000,1.1650,1.8640,MYR
1992,MYR31B,1.9300,1.2070,2.3290,MYR
1993,MYR31B,1.6260,1.2600,2.0480,MYR
1994,MYR31B,1.4220,1.3040,1.8540,MYR
1995,MYR31B,1.4990,1.2450,1.8660,MYR
1996,MYR31B,1.2450,1.2140,1.5100,MYR
1997,MYR31B,1.3720,1.1730,1.6090,MYR
1998,MYR31B,1.6635,1.2500,2.0794,MYR
1999,MYR31B,1.9238,1.2740,2.4509,MYR
2000,MYR31B,2.1840,1.2980,2.8360,MYR
2001,MYR31B,1.5490,1.2600,1.9520,MYR
2002,MYR31B,1.4730,1.2150,1.7900,MYR
2003,MYR31B,1.1810,1.1350,1.3404,MYR
1972,MYR32A,1.4480,1.3820,2.0000,MYR
1973,MYR32A,2.0570,1.3670,2.8120,MYR
1974,MYR32A,2.0403,1.3270,2.7075,MYR
1975,MYR32A,1.6760,1.3120,2.2000,MYR
1976,MYR32A,1.2190,1.2730,1.5520,MYR
1977,MYR32A,1.6000,1.2680,2.0290,MYR
1978,MYR32A,1.4990,1.2280,1.8410,MYR
1979,MYR32A,1.6510,1.2290,2.0300,MYR
1980,MYR32A,1.7270,1.2070,2.0840,MYR
1981,MYR32A,1.8290,1.2010,2.1970,MYR
1982,MYR32A,1.3970,1.2540,1.7530,MYR
1983,MYR32A,1.5750,1.2580,1.9810,MYR
1984,MYR32A,1.5240,1.3560,2.0660,MYR
1985,MYR32A,0.7370,1.3720,1.0100,MYR
1986,MYR32A,1.4730,1.2980,1.9120,MYR
1987,MYR32A,1.2450,1.3130,1.6340,MYR
1988,MYR32A,1.7780,1.3150,2.3380,MYR
1989,MYR32A,1.0670,1.2900,1.3760,MYR
1990,MYR32A,1.5490,1.3130,2.0350,MYR
1991,MYR32A,1.3720,1.3880,1.9040,MYR
1992,MYR32A,1.3970,1.4000,1.9560,MYR
1993,MYR32A,1.3210,1.3620,1.7990,MYR
1994,MYR32A,1.0923,1.3230,1.4451,MYR
1995,MYR32A,1.2700,1.3370,1.6970,MYR
1996,MYR32A,2.1840,1.3690,2.9900,MYR
1997,MYR32A,1.2190,1.4280,1.7410,MYR
1998,MYR32A,1.4990,1.4560,2.1820,MYR
1999,MYR32A,2.0320,1.4480,2.9410,MYR
2000,MYR32A,0.7620,1.4090,1.0740,MYR
2001,MYR32A,1.8290,1.4060,2.5710,MYR
2002,MYR32A,0.9140,1.4050,1.2850,MYR
2003,MYR32A,1.3460,1.3520,1.8200,MYR
1976,MYR32B,1.6765,1.3410,2.2482,MYR
1977,MYR32B,1.0670,1.3450,1.4350,MYR
1978,MYR32B,1.8800,1.3500,2.5380,MYR
1979,MYR32B,1.4730,1.3660,2.0130,MYR
1980,MYR32B,1.0160,1.4060,1.4290,MYR
1981,MYR32B,1.5490,1.4450,2.2390,MYR
1982,MYR32B,2.0150,1.4490,2.9197,MYR
1983,MYR32B,1.8290,1.3070,2.3910,MYR
1984,MYR32B,1.7020,1.3590,2.3130,MYR
1985,MYR32B,1.4990,1.4380,2.1550,MYR
1986,MYR32B,1.5240,1.4480,2.2070,MYR
1987,MYR32B,2.0070,1.3990,2.8070,MYR
1988,MYR32B,1.0920,1.3790,1.5060,MYR
1989,MYR32B,1.3720,1.4070,1.9300,MYR
1990,MYR32B,1.4730,1.4500,2.1360,MYR
1991,MYR32B,1.9300,1.4000,2.7020,MYR
1992,MYR32B,1.9300,1.3910,2.6860,MYR
1993,MYR32B,1.3460,1.3490,1.8160,MYR
1994,MYR32B,1.3210,1.3190,1.7420,MYR
1995,MYR32B,1.2190,1.3790,1.6810,MYR
1996,MYR32B,1.2190,1.3530,1.6500,MYR
1997,MYR32B,0.7870,1.3440,1.0580,MYR
1998,MYR32B,1.5240,1.3080,1.9930,MYR
1999,MYR32B,1.1940,1.3230,1.5790,MYR
2000,MYR32B,1.6763,1.3300,2.2295,MYR
2001,MYR32B,1.1680,1.3730,1.6040,MYR
2002,MYR32B,1.4220,1.3620,1.9370,MYR
2003,MYR32B,1.0410,1.3500,1.4050,MYR
1962,MYR33B,1.5900,1.5390,2.4459,MYR
1963,MYR33B,1.7020,1.5200,2.5860,MYR
1964,MYR33B,1.3460,1.4690,1.9770,MYR
1965,MYR33B,0.8380,1.4400,1.2070,MYR
1966,MYR33B,1.3970,1.4620,2.0420,MYR
1967,MYR33B,0.9910,1.4470,1.4330,MYR
1968,MYR33B,1.3970,1.4160,1.9770,MYR
1969,MYR33B,1.1680,1.3840,1.6170,MYR
1970,MYR33B,1.9300,1.3660,2.6370,MYR
1971,MYR33B,1.4990,1.3540,2.0290,MYR
1972,MYR33B,1.3720,1.3520,1.8540,MYR
1973,MYR33B,1.2450,1.3360,1.6620,MYR
1974,MYR33B,1.4480,1.2950,1.8750,MYR
1975,MYR33B,1.2190,1.2760,1.5560,MYR
1976,MYR33B,1.4730,1.2600,1.8570,MYR
1977,MYR33B,1.0667,1.2710,1.3558,MYR
1978,MYR33B,1.1680,1.3040,1.5240,MYR
1979,MYR33B,1.1430,1.3170,1.5060,MYR
1980,MYR33B,1.0920,1.3370,1.4610,MYR
1981,MYR33B,1.4480,1.3420,1.9430,MYR
1982,MYR33B,0.7870,1.3060,1.0280,MYR
1983,MYR33B,1.3210,1.3720,1.8120,MYR
1984,MYR33B,0.9140,1.4150,1.2940,MYR
1985,MYR33B,0.9910,1.4090,1.3960,MYR
1986,MYR33B,1.1430,1.3820,1.5790,MYR
1987,MYR33B,1.1430,1.3410,1.5320,MYR
1988,MYR33B,1.0160,1.3510,1.3730,MYR
1989,MYR33B,1.6260,1.3890,2.2570,MYR
1990,MYR33B,0.6100,1.3830,0.8430,MYR
1991,MYR33B,1.4480,1.4090,2.0400,MYR
1992,MYR33B,1.3460,1.3780,1.8550,MYR
1993,MYR33B,0.6100,1.3140,0.8010,MYR
1994,MYR33B,0.8130,1.3070,1.0620,MYR
1995,MYR33B,1.6260,1.3190,2.1450,MYR
1996,MYR33B,0.9400,1.2790,1.2020,MYR
1997,MYR33B,0.6600,1.2980,0.8570,MYR
1998,MYR33B,1.6000,1.3890,2.2220,MYR
1999,MYR33B,1.2950,1.3670,1.7700,MYR
2000,MYR33B,1.1185,1.3580,1.5189,MYR
2001,MYR33B,1.6760,1.3710,2.2980,MYR
2002,MYR33B,1.1430,1.3230,1.5120,MYR
2003,MYR33B,0.9400,1.3090,1.2300,MYR
1982,MYR35A,1.3210,1.2170,1.6070,MYR
1983,MYR35A,1.5490,1.2410,1.9230,MYR
1984,MYR35A,1.0410,1.2830,1.3360,MYR
1985,MYR35A,1.4220,1.2030,1.7110,MYR
1986,MYR35A,1.4990,1.1630,1.7430,MYR
1987,MYR35A,1.8120,1.2400,2.2469,MYR
1988,MYR35A,1.8290,1.3740,2.5120,MYR
1989,MYR35A,1.4220,1.3990,1.9900,MYR
1990,MYR35A,1.2950,1.4180,1.8370,MYR
1991,MYR35A,1.4730,1.4680,2.1620,MYR
1992,MYR35A,1.4480,1.4730,2.1320,MYR
1993,MYR35A,1.2450,1.4530,1.8080,MYR
1994,MYR35A,1.2450,1.4410,1.7940,MYR
1995,MYR35A,1.3720,1.4270,1.9570,MYR
1996,MYR35A,1.2450,1.4470,1.8010,MYR
1997,MYR35A,1.3970,1.4320,2.0010,MYR
1998,MYR35A,1.0160,1.4180,1.4400,MYR
1999,MYR35A,1.4730,1.4280,2.1040,MYR
2000,MYR35A,1.0160,1.4260,1.4480,MYR
2001,MYR35A,1.3970,1.4500,2.0250,MYR
2002,MYR35A,0.7370,1.5060,1.1090,MYR
2003,MYR35A,0.7870,1.5450,1.2170,MYR
2004,MYR35A,0.9650,1.5300,1.4770,MYR
1965,MYR35B,1.1430,1.4330,1.6380,MYR
1966,MYR35B,1.1940,1.4390,1.7180,MYR
1967,MYR35B,1.6300,1.4320,2.3342,MYR
1968,MYR35B,1.3460,1.4790,1.9907,MYR
1969,MYR35B,0.9910,1.4370,1.4230,MYR
1970,MYR35B,1.0413,1.3580,1.4141,MYR
1971,MYR35B,1.4730,1.2960,1.9090,MYR
1972,MYR35B,1.4990,1.2490,1.8710,MYR
1973,MYR35B,1.0410,1.2080,1.2580,MYR
1974,MYR35B,1.4990,1.2590,1.8870,MYR
1975,MYR35B,1.7780,1.3050,2.3200,MYR
1976,MYR35B,1.4990,1.2860,1.9280,MYR
1977,MYR35B,1.4480,1.2450,1.8020,MYR
1978,MYR35B,1.5490,1.2370,1.9170,MYR
1979,MYR35B,1.2700,1.2510,1.5880,MYR
1980,MYR35B,1.6510,1.2600,2.0810,MYR
1981,MYR35B,1.5750,1.2360,1.9460,MYR
1982,MYR35B,1.7530,1.2600,2.2080,MYR
1983,MYR35B,1.1180,1.2990,1.4520,MYR
1984,MYR35B,1.6510,1.3850,2.2860,MYR
1985,MYR35B,1.4730,1.3480,1.9850,MYR
1986,MYR35B,1.4730,1.3280,1.9570,MYR
1987,MYR35B,1.6760,1.3490,2.2610,MYR
1988,MYR35B,1.3970,1.3340,1.8630,MYR
1989,MYR35B,1.2950,1.3290,1.7210,MYR
1990,MYR35B,1.5750,1.3850,2.1820,MYR
1991,MYR35B,1.2190,1.3890,1.6940,MYR
1992,MYR35B,1.3720,1.3970,1.9160,MYR
1993,MYR35B,1.2700,1.4250,1.8100,MYR
1994,MYR35B,1.2190,1.4060,1.7140,MYR
1995,MYR35B,1.3720,1.4330,1.9660,MYR
1996,MYR35B,1.2700,1.3930,1.7690,MYR
1997,MYR35B,1.2190,1.4190,1.7310,MYR
1998,MYR35B,1.3970,1.3780,1.9250,MYR
1999,MYR35B,1.1430,1.3880,1.5860,MYR
2000,MYR35B,1.2450,1.3640,1.6980,MYR
2001,MYR35B,1.1430,1.4210,1.6240,MYR
2002,MYR35B,0.7620,1.4080,1.0730,MYR
2003,MYR35B,0.7870,1.2940,1.0190,MYR
1976,MYR36B,1.4730,1.3440,1.9800,MYR
1977,MYR36B,1.2450,1.3620,1.6950,MYR
1978,MYR36B,1.4990,1.3720,2.0560,MYR
1979,MYR36B,1.3205,1.3980,1.8461,MYR
1980,MYR36B,1.4223,1.1080,1.5759,MYR
1981,MYR36B,1.5240,1.1300,1.7220,MYR
1982,MYR36B,0.8380,1.1480,0.9620,MYR
1983,MYR36B,0.6860,1.2400,0.8500,MYR
1984,MYR36B,1.2950,1.2200,1.5800,MYR
1985,MYR36B,1.4220,1.2260,1.7440,MYR
1986,MYR36B,1.3460,1.2350,1.6630,MYR
1987,MYR36B,1.0670,1.2410,1.3240,MYR
1988,MYR36B,1.7270,1.2490,2.1570,MYR
1989,MYR36B,1.1680,1.2000,1.4020,MYR
1990,MYR36B,1.1180,1.2030,1.3450,MYR
1991,MYR36B,0.8890,1.2770,1.1350,MYR
1992,MYR36B,0.5080,1.3940,0.7080,MYR
1993,MYR36B,0.5840,1.4210,0.8300,MYR
1994,MYR36B,0.5590,1.3780,0.7700,MYR
1995,MYR36B,0.9400,1.3570,1.2750,MYR
1996,MYR36B,1.1940,1.2590,1.5030,MYR
1997,MYR36B,0.6350,1.2160,0.7720,MYR
1998,MYR36B,1.2450,1.2120,1.5090,MYR
1999,MYR36B,0.9400,1.2300,1.1560,MYR
2000,MYR36B,1.0920,1.2590,1.3750,MYR
2001,MYR36B,0.7870,1.3030,1.0260,MYR
2002,MYR36B,1.0670,1.3230,1.4120,MYR
2003,MYR36B,0.9400,1.3030,1.2250,MYR
2004,MYR36B,0.6860,1.3110,0.8993,MYR
1978,MYR37A,2.1590,1.3970,3.0170,MYR
1979,MYR37A,1.7530,1.3890,2.4350,MYR
1980,MYR37A,1.0410,1.3640,1.4200,MYR
1981,MYR37A,1.4730,1.3650,2.0110,MYR
1982,MYR37A,0.9650,1.2840,1.2390,MYR
1983,MYR37A,1.2190,1.3430,1.6370,MYR
1984,MYR37A,1.6510,1.3610,2.2470,MYR
1985,MYR37A,1.3460,1.3410,1.8050,MYR
